       1     .03   -1.56   32.47   42.61   43.76       0       0       0
       1    -.85     .08   48.72   57.58   57.18       0       0       0
       1    -.33     .02   49.02   54.25   61.46       0       0       0
       1    -.89     .45   37.38   46.40   54.74       1       0       0
       1     .21    1.90   60.39   71.93   76.57       0       0       0
       1    -.34    1.25   66.69   63.81   68.50       0       0       0
       1    -.17     .33   53.34   56.71   56.16       0       0       0
       1   -1.07     .52   49.02   54.25   59.44       0       0       0
       2    1.28    1.67   48.99   53.88   60.64       0       0       1
       2     .73    1.44   41.22   37.89   51.15       0       0       1
       2     .13    1.90   48.80   47.52   56.82       0       0       1
       2    1.08    1.26   54.96   62.37   67.63       0       0       1
       2     .68    1.90   48.60   53.48   61.01       0       0       1
       2     .81     .86   51.76   61.30   63.77       0       0       1
       2     .52    -.06   47.53   55.16   43.56       0       0       1
       2     .46     .63   40.24   47.71   49.21       0       0       1
       2     .55     .75   47.99   45.95   59.28       1       0       1
       3    -.30     .52   51.00   51.41   47.99       0       0       1
       3    -.45   -1.10   47.66   51.75   54.52       0       0       1
       3   -1.65     .02   44.76   41.82   52.08       0       0       1
       3   -1.13    -.98   36.83   38.41   45.54       0       0       1
       3     .23     .17   38.20   38.11   44.16       0       0       1
       3     .40   -1.38   40.21   28.17   40.81       1       0       1
       3    -.12   -1.33   35.55   40.14   33.90       0       0       1
       3    -.45    -.98   47.66   51.75   51.99       1       0       1
       3    -.87     .39   47.66   51.75   61.62       0       0       1
       3    -.99    -.11   34.65   29.01   42.42       0       0       1
       4   -1.50   -1.10   39.60   35.54   41.67       0       0       1
       4     .58   -1.56   48.83   53.89   59.47       1       0       1
       4    -.32    -.63   44.24   42.60   51.51       0       0       1
       4    -.17    -.86   47.70   35.71   44.19       0       0       1
       4    -.12     .98   37.95   47.10   48.55       1       0       1
       4    -.03    -.40   49.61   47.29   41.37       0       0       1
       4    -.31     .02   42.86   42.86   52.98       0       0       1
       4    -.80   -1.74   37.71   35.68   37.69       0       0       1
       4    -.12   -1.56   26.40   29.39   28.29       0       0       1
       4    -.93    -.86   46.02   54.38   39.38       1       0       1
       4    -.40    -.59   34.96   39.12   47.86       0       0       1
       4    -.69     .06   46.14   48.61   54.30       0       0       1
       5     .39    1.05   53.57   54.92   57.70       0       0       1
       5     .13    1.38   52.20   63.02   61.08       0       0       1
       5    -.36     .39   58.08   58.51   66.49       0       0       1
       6     .78     .32   48.62   53.50   62.87       0       0       0
       6     .44    1.90   56.70   66.71   71.63       1       0       0
       7     .25     .62   52.69   50.60   51.28       0       0       0
       7    -.63     .46   57.09   54.20   59.64       0       0       0
       7    -.31     .71   57.29   58.13   62.65       0       0       0
       7    -.57    -.42   47.76   52.83   54.89       0       0       0
       7     .13    1.90   45.54   64.99   57.46       0       0       0
       7    -.49    -.60   48.42   45.63   49.35       0       0       0
       7    -.98     .25   47.66   51.75   61.20       1       0       0
       7     .91    1.90   55.76   53.91   63.95       0       0       0
       7     .61     .41   41.30   41.76   52.34       0       0       0
       7     .30    1.75   54.43   61.39   71.51       1       0       0
       7    -.83    -.02   37.62   58.31   49.54       0       0       0
       7    1.44     .94   47.66   51.75   63.01       0       0       0
       7    -.42    -.76   44.02   42.44   54.60       1       0       0
       7    -.67    -.28   44.00   39.79   53.77       0       0       0
       7    1.06     .26   48.86   51.50   54.69       0       0       0
       8    1.23    1.70   56.31   71.91   70.14       0       0       0
       8     .88    1.16   56.25   65.90   55.44       0       0       0
       8     .62     .52   56.47   56.70   61.17       1       0       0
       8     .15    1.01   48.13   50.65   61.13       0       0       0
       8     .02    -.67   45.97   50.13   47.28       0       0       0
       8     .35   -1.61   48.40   53.11   49.04       0       0       0
       8    -.31    -.17   37.71   44.17   48.02       0       0       0
       8     .09    1.40   48.18   37.60   50.49       0       0       0
       8     .67     .52   48.40   53.11   68.35       1       0       0
       8     .00    1.40   48.40   53.11   65.32       0       0       0
       8    1.06    1.40   43.76   63.65   56.12       0       0       0
       8     .75     .62   51.28   56.01   47.78       1       0       0
       8     .53    1.47   58.15   57.50   61.33       0       0       0
       9    -.49    -.67   46.45   54.80   58.15       1       0       1
       9     .03    -.98   48.90   54.01   61.55       0       0       1
       9   -1.19     .02   35.90   42.60   45.88       0       0       1
       9     .45     .63   49.33   52.43   56.63       0       0       1
       9     .73     .57   47.84   53.52   54.43       0       0       1
       9    -.15   -1.21   46.13   50.23   50.25       0       0       1
       9    -.12    -.06   51.34   50.28   48.05       0       0       1
       9    -.45     .02   43.85   45.37   50.46       1       0       1
       9    -.45   -1.42   47.20   52.85   45.99       0       0       1
       9    -.67    -.76   47.75   54.32   56.17       0       0       1
       9     .46     .64   34.52   44.98   50.74       1       0       1
       9     .08    -.44   52.69   49.07   58.82       0       0       1
       9    -.28     .02   44.65   44.97   51.19       0       0       1
       9   -1.18   -1.42   42.44   50.64   53.65       0       0       1
       9     .31    -.47   41.40   51.25   52.26       0       0       1
      10     .30     .02   51.31   66.74   67.02       0       0       1
      10    1.36    1.90   56.06   66.71   71.63       0       0       1
      10     .36     .79   48.83   53.89   71.15       0       0       1
      10     .36   -1.24   48.38   58.31   55.05       0       0       1
      10    -.42   -1.10   43.07   46.15   45.48       0       0       1
      10     .46     .17   48.83   53.89   68.06       0       0       1
      10     .20    1.55   52.34   56.93   58.48       0       0       1
      10     .94    -.06   34.59   41.60   44.26       0       0       1
      10     .40   -1.00   56.13   65.29   53.76       1       0       1
      10     .79     .75   56.89   61.28   63.48       0       0       1
      10    -.22    -.74   49.05   41.71   63.29       0       0       1
      10     .54   -1.97   55.27   52.71   57.78       0       0       1
      10     .38    -.29   48.89   54.01   61.98       0       0       1
      11   -1.62   -3.63   38.60   35.94   37.85       0       0       1
      12     .51    1.50   50.88   57.89   56.18       0       0       1
      12    -.07     .86   44.08   52.40   62.28       0       0       1
      12     .03    -.08   49.41   53.28   59.65       0       0       1
      12    -.30    -.37   46.75   45.33   58.73       1       0       1
      12     .59     .71   43.59   48.59   51.76       0       0       1
      12    -.49    1.67   40.33   49.04   40.41       0       0       1
      12    -.06     .22   50.64   61.02   59.36       0       0       1
      12    -.28    -.17   40.80   47.46   46.92       0       0       1
      12     .34   -1.69   42.67   42.87   35.41       0       0       1
      12     .57    -.73   48.82   53.88   64.11       0       0       1
      12    1.44    1.90   57.79   68.17   70.90       0       0       1
      12    1.61     .41   48.82   53.88   68.19       0       0       1
      12    -.26     .52   56.00   56.99   60.04       0       0       1
      12   -1.32   -1.17   52.92   52.70   55.22       0       0       1
      13     .06    -.93   48.70   49.85   58.53       0       0       1
      13     .26     .14   47.65   51.74   65.72       0       0       1
      13     .42     .98   47.65   51.74   59.19       0       0       1
      13     .59   -1.79   50.70   57.14   58.93       0       0       1
      13     .01   -1.27   44.57   47.04   32.04       0       0       1
      13    1.19     .70   47.65   51.74   67.09       0       0       1
      13    -.52     .01   46.07   47.08   49.64       0       0       1
      13     .10   -1.49   47.65   51.74   51.61       1       0       1
      14   -1.99   -1.65   47.98   52.34   48.44       1       0       1
      14    1.13    1.09   47.98   52.34   67.13       0       0       1
      14   -1.55     .29   47.98   52.34   61.85       0       0       1
      14    -.30    -.06   47.98   52.34   65.71       0       0       1
