       1       0       0     247       0    5.60     .73   13.33
       1       0       1     212       0    5.60     .73   13.83
       1       1       1     222       0    5.60     .73   13.91
       1       1       0     143       0    5.60     .73   13.75
       1       0       1     212       1    5.60     .73   13.16
       1       0       1     194       2    5.60     .73   13.00
       1       1       1     222       0    5.60     .73   13.91
       2       1       1     228       0   14.30     .89   13.50
       2       1       1     152       3   14.30     .89   14.08
       2       1       0     207       0   14.30     .89   14.66
       2       1       1     273       0   14.30     .89   14.58
       2       1       1     280       0   14.30     .89   14.50
       2       1       0     272       0   14.30     .89   15.66
       2       1       0     280       4   14.30     .89   14.08
       2       1       0     253       1   14.30     .89   14.08
       2       1       1     280       0   14.30     .89   13.50
       2       1       1     268       0   14.30     .89   14.33
       2       0       0     260       4   14.30     .89   15.08
       2       1       1     143       2   14.30     .89   13.66
       2       1       1     100       4   14.30     .89   14.33
       2       1       1     260       0   14.30     .89   13.75
       2       1       0     272       0   14.30     .89   14.83
       2       1       1     200       2   14.30     .89   14.25
       2       1       1     191       0   14.30     .89   13.41
       2       1       1     229       1   14.30     .89   14.16
       2       1       0     245       2   14.30     .89   14.00
       2       1       0     245       2   14.30     .89   14.08
       2       1       1     213       0   14.30     .89   14.08
       2       1       1     292       0   14.30     .89   14.41
       2       1       1     188       2   14.30     .89   14.25
       2       0       0     217       0   14.30     .89   13.58
       2       0       0     238       0   14.30     .89   13.75
       2       0       1     408       0   14.30     .89   13.83
       2       1       0     316       0   14.30     .89   13.33
       2       0       0     312       0   14.30     .89   13.16
       2       1       1     308       1   14.30     .89   13.41
       2       0       0     320       0   14.30     .89   13.41
       2       1       0     175       3   14.30     .89   13.91
       2       1       0     160       1   14.30     .89   13.41
       2       0       1     288       0   14.30     .89   13.16
       2       0       0     207       1   14.30     .89   13.83
       2       1       0     233       0   14.30     .89   13.25
       2       0       1     348       1   14.30     .89   13.41
       2       1       1     200       0   14.30     .89   13.91
       2       1       1     143       3   14.30     .89   13.00
       2       1       0     233       0   14.30     .89   13.91
       2       1       0     188       1   14.30     .89   13.33
       2       1       0     167       3   14.30     .89   13.83
